Name,AuthID
"Sistla, Prasad",A-2740
"Sitbon, Laurianne",A-2416
"Siu, Manhung",A-1439
"Siy, Joan Tiffany",A-4106
"Sizov, Gleb",A-950
"Sizov, Victor",A-18317
"Sjoumlbergh, Jonas",A-4626
"Skadhauge, Peter Rossen",A-9862
"Skadina, Inguna",A-2385
"Skadins, Raivis",A-12649
"Skala, Matthew",A-10605
"Skalmowski, Wojciech",A-14415
"Skantze, Gabriel",A-9512
"Skariah, Annie",A-17720
"Skarnitzl, Radek",A-9564
"Skatov, Dan",A-12313
"Skeppstedt, Maria",A-4134
"Skiba, David",A-4742
"Skiena, Steven",A-11137
"Skinner, Michael",A-13707
"Skirgard, Hedvig",A-9799
Skjrholt Arne,A-18878
"SkjAArholt, Arne",A-5064
"Skon, Jim",A-15247
"Skopeteas, Stavros",A-7347
"Skorstad, Janice",A-6488
"Skory, Adam",A-15202
"Skoumalova, Hana",A-2866
"Skuce, Douglas",A-18713
"Skut, Wojciech",A-5638
"Slack, Jon M",A-7637
"Slade, Jonathan",A-6570
"Slaski, Adam",A-18215
"Slater, Mark",A-4469
"Slator, Brian M",A-370
"Slaughter, Laura",A-11707
"Slavcheva, Milena",A-11973
"Slawik, Isabel",A-11592
"Slayden, Glenn",A-17850
"Sleeman, Jennifer",A-11650
"Slinko, Elena",A-8375
"Sloan, Rose",A-232
"Sloboda, Tilo",A-10071
"Slocum, Jonathan",A-2327
"Sloetjes, Han",A-9176
"Sloman, Aaron",A-1108
"Slonim, Noam",A-13649
"Sloot, Peter M A",A-3158
"Slud, Eric",A-17349
"Smaiumlli, Kamel",A-13385
"Smadja, Frank A",A-12225
"Smaili, N",A-7809
"Small, Kevin",A-3059
"Small, Sharon",A-13399
"Small, Steven L",A-5194
"Smarr, Joseph",A-9647
"Smeaton, Alan",A-9355
"Smeddinck, Jan",A-6542
"Smekalova, Svetlana",A-12738
"Smets, Margaux",A-18523
"Smets, Martine",A-18100
"Smit, Peter",A-7114
"Smit, Petra",A-13325
"Smit, R A",A-15135
"Smith, Aaron",A-9591
"Smith, Alison",A-7743
"Smith, Andrew E",A-2076
"Smith, Barry",A-2362
"Smith, Bradley",A-10040
"Smith, Cameron",A-1118
"Smith, Carlota",A-13194
"Smith, Catherine",A-6128
"Smith, David A",A-11984
"Smith, Dustin",A-12815
"Smith, Elliot",A-5095
"Smith, Eric",A-17653
"Smith, Francis J",A-18038
"Smith, Ira",A-6724
"Smith, Jason",A-6304
"Smith, Jason R",A-5503
"Smith, Jonathan L",A-3626
"Smith, Lawrence H",A-13206
"Smith, Linda",A-1399
"Smith, Mark H",A-8789
"Smith, Mason",A-2282
"Smith, Melvin R",A-4009
"Smith, Nathaniel",A-15207
"Smith, Noah A",A-4954
"Smith, Phillip",A-15739
"Smith, Raoul N",A-2987
"Smith, Rebecca A",A-14845
"Smith, Ronnie W",A-10750
"Smith, Simon",A-18768
"Smith, Tony C",A-16457
"Smola, Alex",A-13937
"Smolensky, Paul",A-15383
Smolentzov Andr,A-19111
"Smolentzov, AndrAAc",A-14865
"Smolka, Gert",A-7451
"Smrzcaron, Otakar",A-4111
"Smrz, Otakar",A-13913
"Smrz, Pavel",A-11469
"Smyth, Padhraic",A-13502
"Snae, Chakkrit",A-18350
SnchezCartagena Vctor M,A-18973
SnchezMartnez Felipe,A-18976
SnchezMirabal Pedro Aniel,A-19083
SnchezVega Fernando,A-19033
"Sneiderman, Charles",A-12930
"Snider, Neal",A-8824
"Snir, Batia",A-15028
"Snoek, Conor",A-16123
"Snover, Matthew",A-10237
"Snover, Matthew G",A-10136
"Snow, Rion",A-16585
"Snyder, Benjamin",A-657
"Snyder, Jaime",A-3210
"Snyder, Justin",A-4602
"Snyder, Kieran",A-7566
"Soares, Altigran",A-13668
"Soares, Matthew C",A-18734
"Sobashima, Yasuhiro",A-10915
"Sobha, L",A-11459
"Soboleva, P A",A-16397
"Soboroff, Ian",A-18214
"Sobral, Bruno",A-14642
"Socher, Richard",A-5025
"Soclof, Michal",A-4474
"Soderland, Stephen",A-1422
"Soehn, JanPhilipp",A-10542
"Soeken, Mathias",A-1195
"Sofia, Claudia",A-9420
"Sofianopoulos, Sokratis",A-9045
"Sofkova Hashemi, Sylvana",A-8463
"Sofkova, Sylvana",A-2743
"Sogrin, Mikhail",A-6881
"Sohn, DaeNeung",A-12665
"Sohn, Jasmin",A-16876
"Sohn, Jinho",A-10620
"Sohoney, Saurabh",A-13007
"Soica, Emilia",A-13136
"Sokirko, Alexey",A-3969
"Sokokov, Artem",A-5265
"Sokolov, Artem",A-9043
"Sokolova, Lena",A-17071
"Sokolova, Marina",A-7582
"Solak, Aysin",A-10380
"Solak, Ercan",A-14340
"Solan, Zach",A-16201
"Solberg, Per Erik",A-14401
"Soldano, Henry",A-12588
"Soldatova, Larisa N",A-10383
"Soliast, Teresa",A-7433
"Solis, Candice",A-17331
"Soloman, Danny",A-14345
"Solomon, StephanYlan",A-7370
"Solorio, Thamar",A-13863
"Solt, Illeacutes",A-5326
"Soltau, Hagen",A-14563
"Solti, Imre",A-4703
"Solvay, JeanPhilippe",A-14611
"Solway, Ben",A-143
"Somasundaram, Aarthy",A-4789
"Somasundaran, Swapna",A-9746
"Somers, Harold L",A-13725
"Somin, Anton",A-5603
"Son, Hyunjung",A-7728
"Son, JeongWoo",A-6792
"Son, Rob van",A-16545
"Son, Sunghoon",A-12704
"Sonderegger, Morgan",A-16526
"Sondergaard, Georg",A-13227
"Sondheimer, Norman K",A-10764
"Sondhi, Parikshit",A-17807
"Sone, Takaaki",A-13747
"Song, Dawei",A-6593
"Song, Dong",A-14368
"Song, Fei",A-5831
"Song, Hongyan",A-6714
"Song, HyunJe",A-12634
"Song, Jaeyoung",A-6321
"Song, Junehwa",A-17666
"Song, Kai",A-11832
"Song, Linfeng",A-10229
"Song, Mansuk",A-15441
"Song, Peng",A-3072
"Song, Qinbao",A-12033
"Song, Rou",A-14882
"Song, Sanghoun",A-10970
"Song, UiSung",A-4245
"Song, Wei",A-4653
"Song, Xin",A-12243
"Song, Xinying",A-17153
"Song, Yan",A-4252
"Song, Yang",A-16615
"Song, Yi",A-5098
"Song, Young Chol",A-8995
"Song, YoungIn",A-5601
"Song, Yu",A-5083
"Song, Zhanjiang",A-15016
"Song, Zhiyi",A-6617
"Songyot, Theerawat",A-8514
"Soni, Ankit",A-1755
"Soni, Ankush",A-3169
"Soni, Sandeep",A-12854
"Sonmez, Cagil",A-8886
"Sonnenhauser, Barbara",A-6852
"Sonntag, Daniel",A-16510
"Sonntag, Gerit P",A-8681
"Sonntag, Jonathan",A-10074
"Sontag, David",A-10162
"Soo, VonWun",A-12421
"Soon, LayKi",A-13641
"Soon, Wee Meng",A-330
"Soong, Frank K",A-1334
"Sopena, Josep M",A-18226
"Sopena, L",A-8041
"Sorensen, Finn",A-3470
"Sorensen, Jeffrey S",A-11003
"Soreq, Naama",A-15794
"Soria, Claudia",A-9153
"Soricut, Radu",A-15409
"Sorin, Christel",A-12455
"Sornil, Ohm",A-18321
"Sornlertlamvanich, Virach",A-2992
"Soroa, Aitor",A-12599
"Sorower, Mohammad",A-7188
"Sotillo, Cathy",A-1811
"Soudi, Abdelhadi",A-335
Souek Milan,A-18840
"Souflis, Dimitris",A-15463
"Soulet, Arnaud",A-3723
"Soulhi, Said",A-16349
"Soundrarajan, Balaji",A-11082
"Sourjikova, Eva",A-981
"Soussi, Emna",A-13235
"Souter, Clive",A-5611
"South, Brett",A-15723
"Southall, Humphrey",A-10767
Souza Jos GC,A-18856
"Souza, Bruno",A-646
"Souza, Jose",A-15484
"Souza, JosAAc GC",A-17968
"SouAAek, Milan",A-14575
"Sowa, John F",A-10364
"Spaan, Edith",A-10188
"Spackman, Stephen P",A-12965
"Spagnola, Steve",A-6057
"SpangHanssen, Ebbe",A-10658
"Spanger, Philipp",A-3124
"Spaniol, Marc",A-14657
"Sparck Jones, Karen",A-8230
"Sparks, Nicole",A-9015
"Spasicacute, Irena",A-7005
"Spasic, Irena",A-5015
Specht Gnther,A-18841
"Specht, GAA  nther",A-8376
"Specia, Lucia",A-7028
"Speelman, Dirk",A-2429
"Speer, Shari R",A-15662
"Speicher, Till",A-3606
"Spenader, Jennifer",A-319
"Speranza, Manuela",A-9850
"Sperber, Matthias",A-5340
"Speriosu, Michael",A-14135
"Sperr, Henning",A-13938
"Spiegler, Sebastian",A-1730
"Spiezio, Antonella",A-786
"Spilker, Jorg",A-8522
"Spindel, Jennifer",A-991
"Spiro, Rand J",A-134
"Spitkovsky, Valentin I",A-3546
"Spitters, Martijn",A-5226
"Spitz, A Lawrence",A-7529
"Spitz, Judith",A-10857
"Spohr, Dennis",A-12404
"Spooren, Wilbert",A-18532
"Sporer, Siegfried Ludwig",A-10628
"Sporleder, Caroline",A-17816
"Spousta, Miroslav",A-1864
"Spoustovaacute, Drahomiacutera Johanka",A-16360
"Spoustova, Drahomira",A-7755
"Spracklin, Leanne",A-2778
"Sprague, Colin",A-7212
"Spranger, Kristina",A-6563
"Sprenger, Michael",A-14390
"Spreyer, Kathrin",A-2033
"Spriet, Thierry",A-1454
"Sproat, Richard W",A-7754
"Sprugnoli, R",A-17547
"Sprugnoli, Rachele",A-18287
"Spurk, Christian",A-447
"Spuy, Andrew van der",A-9557
"Spyns, Peter",A-2307
"Spyropoulos, Constantine D",A-788
"Squillante, Luigi",A-13108
"Srdanovicacute, Irena",A-13710
"Srichaivattana, Prapass",A-4537
"Sridhar, Dhanya",A-15583
"Sridharan, Seshadri",A-16088
"Srihari, Rohini K",A-17721
"Srikanth, Munirathnam",A-15143
"Srikanth, P",A-1943
"Srikaya, Ruhi",A-14853
"Srikumar, Vivek",A-3041
"Srinivasan, Ashwin",A-3286
"Srinivasan, Padmini",A-1475
"Srinivasan, Prakash",A-7315
"Srinivasan, S H",A-4379
"Sripada, Sandeep",A-8687
"Sripada, Somayajulu G",A-16523
"Sripada, Yaji",A-18137
"Srirampur, Saikrishna",A-18735
"Srivastava, Ankit Kumar",A-17195
"Srivastava, Mahesh",A-1770
"Srivastava, Ramesh",A-8446
"Srivastava, Shashank",A-9750
"Sroison, Phunthara",A-15876
"Stuumlber, Torsten",A-2256
"Stuumlhrenberg, Maik",A-11652
"StJacques, Claude",A-12480
"Sta, JeanDavid",A-714
"Staab, Steffen",A-17123
"Stab, Christian",A-9819
"Stabler Jr, Edward P",A-1180
"Stabler, Edward P",A-12966
"Stabrawa, E",A-1398
"Stach, Jerrold F",A-6635
"Stachowitz, Annette",A-463
"Stadtfeld, Tobias",A-14059
"Stahl, Olov",A-14566
"Staiano, Jacopo",A-2726
"Stallard, David G",A-12646
"Stamatatos, Efstathios",A-5196
"Stamatopoulos, Panagiotis",A-15064
"Stambolieva, Ekaterina",A-15381
"Stamborg, Marcus",A-2209
"Stanat, Donald F",A-12393
"Standridge, Shannon M",A-2655
"Stankiewicz, Zofia",A-4473
"Stankovicacute, Ranka",A-6205
"Stanley, Alexander W",A-6257
"Stanley, Yong Wai Keong",A-16211
"Stanoi, Ioana R",A-5433
"Stanojevi, Miloscaron",A-7163
"Stanojevic, Milos",A-4124
"StanojeviAa, MiloAA",A-13464
"Stanovsky, Gabriel",A-10527
"Stantcheva, Diana",A-11704
"Stanton, Daisy",A-11060
"Stapley, Benjamin",A-5726
"Stark, Anthony",A-9962
"Stark, Danielle",A-2121
"Stark, Litza",A-12386
"Stark, Matthias",A-5361
"Starke, Ingrid",A-10405
"Starlander, Marianne",A-17679
"Starner, Thad",A-1809
"Staros, Chris J",A-13948
"Starosta, Stanley",A-8276
"Starr, Kathy",A-1467
"Stathi, Ekatherini",A-8458
"Staton, Jeffrey",A-17868
"Staubs, Robert",A-5008
"Staudacher, Peter",A-17336
"Staudte, Maria",A-5059
"Stavrianou, Anna",A-1986
"Staykova, Kamenka",A-8746
Stckel Andreas,A-19165
"Stede, Manfred",A-6998
"Steedman, Mark",A-587
"Steele, Elizabeth",A-10771
"Steele, Robert",A-12335
"Steels, Luc",A-4509
"Stefan, Evert",A-8158
"Stefanini, MarieHelene",A-8879
"Stefankovic, Daniel",A-15888
"Steffen, Diana",A-9154
"Steffen, Joumlrg",A-16188
"Stegentritt, Erwin",A-14391
"Stehouwer, Herman",A-7883
"Steimanno, Friedrich",A-15862
"Stein, Achim",A-14583
"Stein, Adelheit",A-12266
"Stein, Benno",A-8865
"Stein, Cliff",A-5975
"Stein, Daniel",A-2409
"Stein, Gees C",A-14605
"SteinSparvieri, Elena",A-16205
"Steinacker, Ingeborg",A-1774
"Steinberger, Josef",A-11375
"Steinberger, Ralf",A-3123
"Steinbrecher, Eric",A-9696
"Steiner, Erich H",A-14509
"Steinhauser, Natalie",A-13623
"Stellato, Armando",A-17726
"Stem, Richard M",A-10025
"Stemle, Egon",A-13305
"Stenchikova, Svetlana",A-7515
"Stenetorp, Pontus",A-13792
"Stenius, Ulla",A-8250
"Stent, A",A-10245
"Stent, Amanda",A-13857
"Stent, Amanda J",A-11931
"Stenton, Phil",A-6278
"Stenzhorn, Holger",A-17684
"Stepanov, Arthur",A-6747
"Stepanov, Evgeny",A-1574
"Stephan, Jens",A-8976
"Sterling, John",A-11854
"Stern, Asher",A-11185
"Stern, Richard M",A-12582
"Stern, Roni",A-6480
"Stern, Rosa",A-3737
"Stetina, Jiri",A-18508
"Steunenberg, Bas",A-3346
"Stevens, Gerwert",A-12414
"Stevens, Keith",A-14966
"Stevens, Robert",A-15962
"Stevenson, Mark",A-4963
"Stevenson, Rosemary",A-11059
"Stevenson, Suzanne",A-17300
"Steves, Michelle",A-7287
"Stewart, Brandon M",A-247
"Stewart, D W",A-14289
"Stewart, Ian",A-7885
"Stewart, Robin",A-10382
"Steyer, Kathrin",A-9157
"Steyvers, Mark",A-10781
"Stibler, Kathleen",A-16401
"Stickel, Mark",A-5911
"Stiefelhagen, Rainer",A-8200
"Stieglitz, Stefan",A-12128
"Stiehler, Felix",A-4831
"Stiller, Stephan Hyeonjun",A-16475
"Stillwell, David",A-5559
"Stipicevic, Michael",A-15095
"Stirling, Lesley",A-6292
"Stock, Oliviero",A-18254
"Stock, Roberta",A-13918
"Stocky, Tom",A-4044
"Stoia, Laura",A-15492
"Stoianov, Ivelin",A-7808
"Stoica, Emilia",A-8157
"Stokes, Nicola",A-1917
"Stokoe, Christopher",A-3389
"Stolbach, Sara",A-206
"Stolcke, Andreas",A-11686
"Stolerman, Ariel",A-4651
"Stolfo, Salvatore J",A-2609
"Stolle, Reinhard",A-9618
"Stolzle, A",A-8594
"Stone, Matthew",A-17184
"Stone, Rebecca",A-8833
"Stoness, Scott C",A-2664
"Stoop, Wessel",A-13268
"Stoops, Daniel S",A-914
"Storch, Valerio",A-1338
"Storoshenko, Dennis Ryan",A-17882
"Storrer, Angelika",A-18626
"Stoyanchev, Svetlana",A-2577
"Stoyanov, Veselin",A-18773
"Stoyanova, Ivelina",A-8646
"Stoyneshka, Iglika",A-14096
"Stroumlmbaumlck, Lena",A-9108
"Stroumlmqvist, Sven",A-15627
"Stroumltgen, Jannik",A-988
"Strantildeaacutek, Pavel",A-18258
"Strafella, Elga",A-12920
"Straka, Milan",A-13080
Strakov Jana,A-18886
"StrakovAA, Jana",A-15836
"Strand, Ole Morten",A-6149
"Strandson, Krista",A-6507
"Strapparava, Carlo",A-1721
"Strassel, Stephanie",A-1802
"Stratford, Evan",A-751
"Stratos, Karl",A-811
"Strauslig, PetraMaria",A-2706
"Strauss, Benjamin",A-7844
"Strauss, M",A-16691
"Strayer, Susan E",A-16566
"Strebkov, Dmitry",A-340
"Street, W Nick",A-1766
"Streeter, Victor J",A-11724
"Streicher, Alexander",A-7065
"Streil, Susanne",A-4939
"Streit, Michael",A-13817
"Streiter, Oliver",A-16582
"Striegnitz, Kristina",A-13352
"Strik, Helmer",A-14201
"Stringa, L",A-4520
"Stringer, Luke",A-8501
"Stromback, Lena",A-9315
"StromerGalley, Jennifer",A-18688
"Stromswold, Karin",A-3999
"Strong, Rachel",A-7848
"Strong, William J",A-8120
"StrongKrause, Diane",A-1927
"Strope, Brian",A-2738
"Stroppa, Nicolas",A-13866
"Strotseva, Anna",A-8073
Strtgen Jannik,A-18839
"Strube de Lima, Vera Lucia",A-12221
"Strube, Michael",A-15387
"Struble, Craig A",A-4874
"Strunk, Jan",A-1379
"Strupchanska, Albena",A-3301
"Strutz, Robert",A-16534
"Strzalkowski, Tomek",A-17470
"StrAAPtgen, Jannik",A-10820
"Stuart, Jesse",A-9763
"Stubbe, Andrea",A-5127
"Stubbs, Amber",A-15037
"Stubley, Peter",A-17567
"Stuckardt, Roland",A-324
"Stucky, Susan U",A-10196
"Studnioki, F",A-6961
"Studzinski, K",A-4280
"Stuhrenberg, Maik",A-6904
"Stumberger, Douglas E",A-1184
"Stumberger, Robert E",A-17476
"Stump, Gregory",A-9580
"Sturm, Janienke",A-6156
"Sturt, Patrick",A-17936
"Sturtevant, Dean G",A-2283
"Stuttle, Matthew",A-7253
"Styler, Will",A-5849
"Stymne, Sara",A-3934
"StysBudzikowska, Margo",A-5721
"StAAPckel, Andreas",A-11752
"StAA  hrenberg, Maik",A-7769
"Suaacuterez, Armando",A-2997
"SuaacuterezFigueroa, Mari Carmen",A-5414
"Su, Fangzhong",A-736
"Su, ILi",A-10681
"Su, Jennifer",A-16357
"Su, Jian",A-449
"Su, Jing",A-17147
"Su, Jinsong",A-14424
"Su, KehYih",A-1776
"Su, Qi",A-5392
"Su, Songqiao",A-5815
"Su, Stanley Y W",A-8357
"Su, Weifeng",A-3959
"Su, Wenjie",A-3413
"Su, Yanxia",A-16970
"Su, Yi",A-8535
"Su, YingShan",A-6784
"Su, Zhong",A-9771
"Suarez, Ana",A-15593
"Suarez, Armando",A-8467
"Subba, Rajen",A-7386
"Subbarao, KV",A-6320
"Subotin, Michael",A-14809
"Subramaniam, L Venkata",A-191
"Subramaniam, Sethuramalingam",A-5351
"Subramanian, Venkatesan",A-18755
"Subramanya, Amarnag",A-4784
"Suchanek, Fabian M",A-8212
Suchomel Vt,A-18829
"Suchomel, VAAt",A-15579
"Sudan, Nikita",A-16450
"Sudbeck, David",A-9302
"Suderman, Keith",A-888
"Sudhahar, Saatviga",A-4258
"Sudhof, Moritz",A-13056
"Sudo, Kiyoshi",A-13801
"Sudoh, Katsuhito",A-5609
"Sudre, Karen",A-1069
"Suebvisai, Sinaporn",A-6343
"Suen, Ching Y",A-14732
"Suendermann, David",A-6992
"Sugawara, Yasuo",A-15818
"Sugaya, Fumiaki",A-2688
"Sugg, Sonia L",A-16074
"Sugie, Noboru",A-15701
"Sugihara, Daigo",A-14114
"Sugimoto, Hiromi",A-4340
"Sugimoto, Masakatsu",A-968
"Sugimoto, Shigeo",A-1818
"Sugimura, Ryochi",A-14781
"Sugio, Toshiyuki",A-17021
"Sugisaki, Kyoko",A-9261
"Sugita, Shigeharu",A-6187
"Sugiura, Komei",A-8923
"Sugiyama, Akira",A-8126
"Sugiyama, Bruno Akio",A-4178
"Sugiyama, Hiroaki",A-17744
"Sugiyama, Kazunari",A-14929
"Sugiyama, Kenji",A-5710
"Suh, Sungki",A-579
"Sui, Zhifang",A-11382
"Sukhareva, Maria",A-14578
"Sukhotin, B V",A-17974
"Sukkarieh, Jana Z",A-14474
"Suktarachan, Mukda",A-203
"Sukvari, Thana",A-1170
"Sulea, MariaOctavia",A-16054
"Sulea, OctaviaMaria",A-7365
"Sulger, Sebastian",A-2387
"Sullivan, Dan",A-2135
"Sullivan, Ryan",A-4408
"Sullivan, Thomas M",A-2329
"Sultan, Md Arafat",A-2017
"Sultan, Md",A-8082
"Sultan, Md Arafat",A-11036
"Sulubacak, Umut",A-15639
"Sumida, Asuka",A-7066
"Sumita, Eiichiro",A-15389
"Sumita, Eiichro",A-6979
"Sumita, Kazuo",A-9553
"SummerStay, Douglas",A-8688
"SummersStay, Douglas",A-4786
"Sumner, Tamara",A-12542
"Sun, Ang",A-18705
"Sun, Chaobo",A-6094
"Sun, ChengWei",A-1898
"Sun, Chengjie",A-3909
"Sun, ChuenTsai",A-7712
"Sun, Congkai",A-14005
"Sun, Gordon",A-12234
"Sun, GuangLu",A-11939
"Sun, Guangfan",A-1822
"Sun, Guanglu",A-12119
"Sun, Guihua",A-996
"Sun, Haotian",A-5154
"Sun, Hong",A-11481
"Sun, Honglin",A-18481
"Sun, Jiadong",A-11322
"Sun, Jian",A-9339
"Sun, Jiashen",A-11977
"Sun, Jun",A-15444
"Sun, Kai",A-10645
"Sun, Ke",A-4118
"Sun, Le",A-5482
"Sun, Liang",A-4224
"Sun, Lin",A-10730
"Sun, Maosong",A-11870
"Sun, Meng",A-15829
"Sun, Min",A-3769
"Sun, Ming",A-14554
"Sun, Nan",A-8006
"Sun, Ni",A-4792
"Sun, Qi",A-16642
"Sun, Rui",A-2530
"Sun, Shuqi",A-11368
"Sun, Weiwei",A-7523
"Sun, Xiantang",A-7724
"Sun, Xiao",A-7855
"Sun, Xiaoling",A-7280
"Sun, Xiaoping",A-2617
"Sun, Xu",A-9471
"Sun, Xuyang",A-4360
"Sun, Yanli",A-17341
"Sun, Ye",A-465
"Sun, Ying",A-15436
"Sun, Yizhou",A-4889
"Sun, Yufang",A-11398
"Sundar Ram R, Vijay",A-5168
"Sundararajan, Arun",A-9025
"Sundermann, David",A-635
"Sundermeyer, Martin",A-1390
"Sundheim, Beth M",A-15535
"Sung, ChengLung",A-18452
"Sung, TingYi",A-18289
"Suominen, Hanna",A-12784
"Supnithi, Thepchai",A-10531
"Suppes, Patrick",A-4355
"Surana, Harshit",A-12963
"Surdeanu, Mihai",A-2782
"Surendran, Dinoj",A-5688
"Suri, Linda Z",A-9866
"Suriyentrakorn, Pasin",A-10992
"Surtani, Nitesh",A-10553
"Surve, Prafulla",A-1601
"Susanto, Raymond Hendy",A-1320
"Suster, Simon",A-14116
"Sutantayawalee, Vipas",A-9670
"Sutaria, Komal",A-14301
"Sutcliffe, Richard F E",A-369
"Suthers, Daniel D",A-12092
"Sutinen, Erkki",A-10123
"Sutton, Charles",A-7826
"Sutton, Nate",A-13703
"Sutton, Stephen",A-17139
"Suzuki, Daisuke",A-14908
"Suzuki, Emiko",A-8225
"Suzuki, Etsuko",A-2296
"Suzuki, Hisami",A-5099
"Suzuki, Ikumi",A-2564
"Suzuki, Jun",A-1146
"Suzuki, Kenji",A-8271
"Suzuki, Masami",A-18335
"Suzuki, Masanori",A-11654
"Suzuki, Masaru",A-11905
"Suzuki, Yoshimi",A-9993
"Svartvik, Jan",A-16152
"Svenberg, Stefan",A-17874
"Svendsen, Torbjoslashrn",A-237
"Svenson, Mats",A-3348
"Svensson, Hans",A-10569
"Svoboda, Jaroslav",A-10847
"Svoboda, Lukaacutescaron",A-15721
"Svobodova, Jitka",A-7103
"Svore, Krysta",A-16230
"Swain, Bradley",A-13467
"Swaminathan, R",A-6675
"Swanson, Ben",A-16071
"Swanson, Benjamin",A-10366
"Swanson, Reid",A-301
"Swartout, William",A-6511
"Swayamdipta, Swabha",A-14214
"Sweeney, James P",A-18336
"Swerts, Marc",A-837
"Swier, Robert",A-6991
"Swiezinski, Leonard",A-17923
"Swift, Adam",A-12072
"Swift, Mary",A-3302
"Sycara, Katia",A-4345
"Sydow, Marcin",A-9988
"Syed, Umar",A-15185
"Syed, Zareen",A-62
"Sykora, Martin",A-17120
"Symeonidis, Andreas",A-4423
"Symonenko, Svetlana",A-13123
"Synnaeve, Gabriel",A-4421
"Szaboacute, Jaacutenos",A-18278
"Szabo, Lili",A-3095
"Szafron, Duane",A-10716
"Szanser, A J M",A-603
"Szarvas, Gyoumlrgy",A-8633
"Szasz, Sandra",A-2098
"Szauter, Doacutera",A-967
"Szedmak, Sandor",A-11823
"Szekely, Eva",A-15670
"Szekely, Rachel",A-3402
"Szekely, Smadar",A-15514
"Szidarovszky, Ferenc",A-13953
"Szkudlarek, Emily",A-17298
Sznt Zsolt,A-18809
"Szpakowicz, Stan",A-3120
"Szpektor, Idan",A-2573
"Szumlanski, Sean",A-1474
"Szummer, Marcin",A-4151
"Szummer, Martin",A-12550
"Szymanik, Jakub",A-1012
"Szymanski, Terrence",A-1490
"SzAAntAA, Zsolt",A-3624
"SAAnchezCartagena, VAActor M",A-14409
"SAAnchezMartAAnez, Felipe",A-4333
"SAAnchezMirabal, Pedro Aniel",A-11766
"SAAnchezVega, Fernando",A-854
"SAAcaghdha, Diarmuid Aa",A-16538
"SAA,gaard, Anders",A-18562
"Taumlckstroumlm, Oscar",A-7282
"Tsou, Benjamin K",A-6823
"T, Pattabhi R K Rao",A-14989
"T Chou, Sengcho",A-17980
"T Phan, Tuoi",A-7864
"Tabirao, Emerald",A-963
"Tablan, Valentin",A-5952
"Taboada, Maite",A-10316
"Tabolt, Ian",A-6319
"Tabor, Whitney",A-8275
"Tabory, R",A-14375
"Tachibana, Kenji",A-18121
"Tadashi, Kamiwaki",A-14207
"Taddei, Loredana",A-2133
"Tadepalli, Prasad",A-5459
"Tadeu, Thiago",A-4195
"Tadicacute, Marko",A-18178
"Tadic, Marko",A-5206
"Tae, YoonShik",A-11267
"Taei, Ahmed",A-5691
"Tagami, Hayato",A-12548
"Tagarelli, Andrea",A-133
"Tagliamonte, Sali",A-384
"Taguma, Haruka",A-12413
"Tahaghoghi, S M M",A-6799
"Tahmasebi, Nina",A-9739
"Tahsin, Tasnia",A-497
"Tai, Terry",A-4319
"Tai, YinSheng",A-14445
"Taira, Hirotoshi",A-12370
"Taira, Ricky K",A-13568
"Tait, Elizabeth",A-4169
"Tait, John Irving",A-3773
"Tajarobi, Arman",A-3919
"Tajchman, Gary",A-2518
"Tajima, Masato",A-9603
"Tajiri, Toshikazu",A-10927
"TakAtildeiexclcs, DAtildeiexclvid",A-3073
"Takada, Shingo",A-13442
"Takagi, Shinichiro",A-417
"Takagi, Toshihiro",A-2795
"Takagi, Toshihisa",A-11402
"Takahashi, Masahito",A-6307
"Takahashi, Satoshi",A-10649
"Takahashi, Tetsuro",A-16210
"Takahashi, Tomoe",A-13311
"Takaki, MAKINO",A-3314
"Takaku, Yohei",A-5432
"Takamatsu, Shingo",A-5544
"Takamatsu, Shinobu",A-11230
"Takamura, Hiroya",A-16925
"Takanashi, Katsuya",A-173
"Takano, Akihiko",A-3660
"Takano, F",A-10906
"Takara, Tomio",A-7988
"Takase, Sho",A-6015
"Takashi, NINOMIYA",A-8756
"Takashi, Uzuoka",A-1463
"Takashima, Yosuke",A-6907
"Takayama, Yasuhiro",A-2138
"Takebayashi, Yoichi",A-5880
"Takechi, Mineki",A-7333
"Takeda, Kazuya",A-4173
"Takeda, Koichi",A-12691
"Takeda, Yoshiyuki",A-16115
"Takegata, Seiji",A-11967
"Takegoshi, Daisuke",A-14029
"Takeichi, Masato",A-12902
"Takeichi, Nobuyuki",A-7056
"Takemoto, Yoshikazu",A-14024
"Takenami, Yoshinori",A-15278
"Takeo, Honda",A-13138
"Takeoka, Atsue",A-15912
"Takeshita, Atsushi",A-10866
"Takeuchi, Akikazu",A-3064
"Takeuchi, Hironori",A-5851
"Takeuchi, Jumpei",A-6122
"Takeuchi, Koichi",A-18402
"Takeuchi, Masahito",A-3215
"Takeuchi, Nao",A-6348
"Takezawa, Toshiyuki",A-7494
"Takida, Keiji",A-15225
"Takiguchi, Tetsuya",A-4465
"Takiyama, M",A-9249
"Takuma, Daisuke",A-15047
"Talbot, David",A-8005
"Talbott, Susan W",A-8266
"Talib AlRaisi, Fatima",A-11447
"Taljard, Elsabeacute",A-759
"Talkin, David",A-3988
"Talley, Edmund",A-18206
"Talmy, Leonard",A-7968
Talukdar Partha P,A-18874
"Talukdar, Partha Pratim",A-2069
"Tam, Daniel",A-13146
"Tam, Sharon",A-6323
"Tam, Wai Lok",A-6162
